CountryName	CountryCode	Time	Time Code	Population_total	Population_ages_0_14 	Population_ages_15_64	Population_ages_over65	Age_dependency_ratio_young	Age_dependency_ratio	Death_rate	Birth_rate
Benin	BEN	2006	YR2006	8443671	44.30557632	52.87922668	2.815173626	83.78635093	5.323779807	10.681	39.957
Benin	BEN	2007	YR2007	8707490	44.09044266	53.07857895	2.830942154	83.06636012	5.333492578	10.423	39.427
Benin	BEN	2008	YR2008	8973293	43.87217712	53.27730942	2.850525379	82.34683455	5.350355563	10.196	38.898
Benin	BEN	2009	YR2009	9240783	43.64953613	53.48244858	2.867992878	81.61469484	5.362493644	10.002	38.376
Benin	BEN	2010	YR2010	9509798	43.4212265	53.69899368	2.879777193	80.86040873	5.362814016	9.841	37.865
Benin	BEN	2011	YR2011	9779795	43.18858337	53.92624283	2.885152578	80.08825008	5.350182674	9.708	37.369
Benin	BEN	2012	YR2012	10050702	42.95103836	54.16282272	2.886126757	79.29985319	5.328612073	9.593	36.885
Benin	BEN	2013	YR2013	10323474	42.7604506	54.34900112	2.890548279	78.67752805	5.318493843	9.487	36.413
Benin	BEN	2014	YR2014	10599510	42.47475591	54.63602563	2.889218464	77.74129875	5.288119754	0	0
Bermuda	BMU	1990	YR1990	59326	0	0	0	0	0	7.3	14.6
Bermuda	BMU	2000	YR2000	61833	0	0	0	0	0	8	13.5
Bermuda	BMU	2005	YR2005	64154	0	0	0	0	0	7.1	13.1
Bermuda	BMU	2006	YR2006	64523	0	0	0	0	0	7.1	12.5
Bermuda	BMU	2007	YR2007	64888	0	0	0	0	0	7	13.4
Bermuda	BMU	2008	YR2008	65273	0	0	0	0	0	6.8	12.8
Bermuda	BMU	2009	YR2009	65636	0	0	0	0	0	7.2	12.5
Bermuda	BMU	2010	YR2010	65124	0	0	0	0	0	7.3	11.8
Bermuda	BMU	2011	YR2011	64564	0	0	0	0	0	6.6	10.4
Bermuda	BMU	2012	YR2012	64798	0	0	0	0	0	6.5	10
Bermuda	BMU	2013	YR2013	65001	0	0	0	0	0	6.8	10.4
Bermuda	BMU	2014	YR2014	65181	0	0	0	0	0	0	0
Bhutan	BTN	1990	YR1990	535738	43.58343124	53.45486069	2.961708784	81.5331485	5.540579234	13.39	37.858
Bhutan	BTN	2000	YR2000	564350	40.57995987	55.59723663	3.822804928	72.98916698	6.875890401	8.934	27.617
Bhutan	BTN	2005	YR2005	650417	33.99296188	61.93395996	4.073079109	54.88582004	6.57648779	7.435	22.935
Bhutan	BTN	2006	YR2006	665568	32.94343948	62.91167831	4.144580364	52.36458731	6.587934658	7.216	22.288
Bhutan	BTN	2007	YR2007	679365	32.02048874	63.75247574	4.227624416	50.22626942	6.631310146	7.03	21.741
Bhutan	BTN	2008	YR2008	692159	31.20077896	64.48085022	4.318660736	48.38766776	6.697586879	6.879	21.275
Bhutan	BTN	2009	YR2009	704542	30.45453644	65.13323212	4.412511826	46.75729095	6.774593531	6.76	20.876
Bhutan	BTN	2010	YR2010	716939	29.76096916	65.73278809	4.506241322	45.27568412	6.855393155	6.668	20.524
Bhutan	BTN	2011	YR2011	729429	29.11894035	66.28033447	4.600447655	43.93300074	6.94089371	6.599	20.199
Bhutan	BTN	2012	YR2012	741822	28.534338	66.7688446	4.697083473	42.73600562	7.034843107	6.546	19.883
Bhutan	BTN	2013	YR2013	753947	28.06377637	67.14092635	4.795297282	41.79831571	7.142137505	6.502	19.559
Bhutan	BTN	2014	YR2014	765552	27.5670366	67.54446465	4.888498756	40.81316913	7.237452813	0	0
Bolivia	BOL	1990	YR1990	6794046	41.01235199	55.31243134	3.675217867	74.14671608	6.64447018	10.486	36.652
Bolivia	BOL	2000	YR2000	8495271	39.81529236	56.00774765	4.176959038	71.08890061	7.457823754	8.436	31.445
Bolivia	BOL	2005	YR2005	9354709	38.32101059	57.25741959	4.421569824	66.92758853	7.722265422	7.764	28.731
Bolivia	BOL	2006	YR2006	9517395	37.90150452	57.62756348	4.470908165	65.76975019	7.758280712	7.652	28.174
Bolivia	BOL	2007	YR2007	9676456	37.44334793	58.03582382	4.52080822	64.51764491	7.78968523	7.548	27.659
Bolivia	BOL	2008	YR2008	9834098	36.96561813	58.46160126	4.572793484	63.23059446	7.821875536	7.454	27.204
Bolivia	BOL	2009	YR2009	9993406	36.4933548	58.87787247	4.628812313	61.9814392	7.861717686	7.368	26.812
Bolivia	BOL	2010	YR2010	10156601	36.04427338	59.26571274	4.690013885	60.81808731	7.913536639	7.289	26.482
Bolivia	BOL	2011	YR2011	10324445	35.6253624	59.6178093	4.756798267	59.75624219	7.978820537	7.218	26.201
Bolivia	BOL	2012	YR2012	10496285	35.23257065	59.93885422	4.828584671	58.78085366	8.055850625	7.152	25.948
Bolivia	BOL	2013	YR2013	10671200	34.85988455	60.23641202	4.903703426	57.87178117	8.140762806	7.091	25.703
Bolivia	BOL	2014	YR2014	10847664	34.50953127	60.50936865	4.981100078	57.03171598	8.231948522	0	0
Bosnia and Herzegovina	BIH	1990	YR1990	4526511	24.29217529	69.57104492	6.136779308	34.91707739	8.820881631	9.673	14.992
Bosnia and Herzegovina	BIH	2000	YR2000	3834364	20.16078758	69.13070679	10.70850372	29.16328866	15.49022663	7.502	10.199
Bosnia and Herzegovina	BIH	2005	YR2005	3879828	18.89972878	67.9625473	13.13772202	27.80903585	19.33082527	8.786	8.338
Bosnia and Herzegovina	BIH	2006	YR2006	3875157	18.64902496	67.76319122	13.58786201	27.52087832	20.05198158	8.984	8.307
Bosnia and Herzegovina	BIH	2007	YR2007	3868665	18.40027428	67.57817078	14.02155495	27.22813462	20.74864604	9.157	8.345
Bosnia and Herzegovina	BIH	2008	YR2008	3861201	18.128685	67.44676208	14.42450142	26.87851228	21.38650017	9.323	8.418
Bosnia and Herzegovina	BIH	2009	YR2009	3853446	17.8007946	67.42124176	14.77801991	26.4023547	21.91893815	9.481	8.509
Bosnia and Herzegovina	BIH	2010	YR2010	3845929	17.39600563	67.53317261	15.0708189	25.75919867	22.31617101	9.636	8.609
Bosnia and Herzegovina	BIH	2011	YR2011	3839322	16.90498924	67.80069733	15.29426289	24.93335797	22.55767863	9.791	8.716
Bosnia and Herzegovina	BIH	2012	YR2012	3833916	16.34608078	68.19667053	15.45730305	23.96903086	22.66577373	9.95	8.833
Bosnia and Herzegovina	BIH	2013	YR2013	3829307	15.7116157	68.71217168	15.57621261	22.86584068	22.6687823	10.114	8.962
Bosnia and Herzegovina	BIH	2014	YR2014	3824746	15.21350699	69.07611643	15.71037658	22.02426508	22.74357245	0	0
Botswana	BWA	1990	YR1990	1383912	44.80393219	52.54828262	2.647783995	85.26240955	5.038763954	7.067	34.597
Botswana	BWA	2000	YR2000	1755375	38.33317566	58.73531342	2.931510448	65.26427584	4.991052593	13.399	27.402
Botswana	BWA	2005	YR2005	1875805	35.75440979	61.03331757	3.212274313	58.58179036	5.2631487	16.501	25.417
Botswana	BWA	2006	YR2006	1895944	35.38316345	61.34838486	3.268450975	57.6757906	5.327688799	16.847	25.182
Botswana	BWA	2007	YR2007	1915187	35.06090927	61.61419296	3.324897289	56.9039522	5.396317203	17.1	24.966
Botswana	BWA	2008	YR2008	1933719	34.77532196	61.84429932	3.380377293	56.23043829	5.465948097	17.268	24.753
Botswana	BWA	2009	YR2009	1951715	34.51016235	62.05660248	3.433288097	55.61078232	5.532510766	17.354	24.532
Botswana	BWA	2010	YR2010	1969341	34.25318527	62.2634697	3.483347893	55.01329332	5.594529351	17.361	24.299
Botswana	BWA	2011	YR2011	1986701	33.9994812	62.47230911	3.528160572	54.42327928	5.647558934	17.289	24.055
Botswana	BWA	2012	YR2012	2003910	33.75011826	62.67961121	3.570170403	53.84544956	5.695903723	17.145	23.807
Botswana	BWA	2013	YR2013	2021144	33.51379219	62.85499697	3.631210839	53.31921693	5.77712356	16.937	23.562
Botswana	BWA	2014	YR2014	2038587	33.2638244	63.04150865	3.694666943	52.76495616	5.860689286	0	0
Brazil	BRA	1990	YR1990	149648341	35.28466797	60.25074387	4.464587212	58.56304072	7.410012078	7.013	24.187
Brazil	BRA	2000	YR2000	174504898	29.59645271	64.91350555	5.490046501	45.59367514	8.45747955	6.385	20.867
Brazil	BRA	2005	YR2005	186142403	27.56815147	66.25891113	6.172938347	41.60670813	9.316389874	6.332	18.061
Brazil	BRA	2006	YR2006	188134315	27.17435074	66.51663208	6.309018135	40.85346795	9.484873056	6.332	17.411
Brazil	BRA	2007	YR2007	189996976	26.77294159	66.78224182	6.444821358	40.08991109	9.650501906	6.337	16.818
Brazil	BRA	2008	YR2008	191765567	26.36020279	67.05415344	6.585640907	39.31181167	9.821376814	6.348	16.309
Brazil	BRA	2009	YR2009	193490922	25.93345833	67.328125	6.738412857	38.51801678	10.00831787	6.364	15.896
Brazil	BRA	2010	YR2010	195210154	25.49178505	67.60011292	6.908099174	37.70967819	10.21906448	6.386	15.576
Brazil	BRA	2011	YR2011	196935134	25.03590775	67.86824799	7.095844269	36.88898457	10.45532229	6.412	15.332
Brazil	BRA	2012	YR2012	198656019	24.56795883	68.13129425	7.300748825	36.05972717	10.71570548	6.443	15.129
Brazil	BRA	2013	YR2013	200361925	24.08463185	68.38968881	7.525679343	35.21675894	11.00411403	6.478	14.938
Brazil	BRA	2014	YR2014	202033670	23.62922477	68.60988814	7.760887084	34.43996982	11.311616	0	0
Brunei Darussalam	BRN	1990	YR1990	256929	34.49902344	62.84148407	2.659489632	54.89848753	4.23206035	3.547	31.518
Brunei Darussalam	BRN	2000	YR2000	331801	30.40617752	66.809021	2.784801722	45.51208311	4.168301958	2.836	22.843
Brunei Darussalam	BRN	2005	YR2005	367815	28.87701607	67.93686676	3.186112642	42.50566267	4.689813592	2.776	19.627
Brunei Darussalam	BRN	2006	YR2006	374697	28.47233963	68.26769257	3.260234356	41.70690039	4.775661951	2.802	18.998
Brunei Darussalam	BRN	2007	YR2007	381440	28.01698875	68.64958954	3.332896471	40.811588	4.85493991	2.837	18.39
Brunei Darussalam	BRN	2008	YR2008	388017	27.53332901	69.05110168	3.415571928	39.87384765	4.946441235	2.878	17.816
Brunei Darussalam	BRN	2009	YR2009	394400	27.05197716	69.4264679	3.52129817	38.96493291	5.07198212	2.922	17.281
Brunei Darussalam	BRN	2010	YR2010	400569	26.59342003	69.74678802	3.659793854	38.12852561	5.247258254	2.97	16.788
Brunei Darussalam	BRN	2011	YR2011	406512	26.16454124	70.00088501	3.833835125	37.37744323	5.476838088	3.02	16.336
Brunei Darussalam	BRN	2012	YR2012	412238	25.75478172	70.20289612	4.04208231	36.68621265	5.75771502	3.074	15.922
Brunei Darussalam	BRN	2013	YR2013	417784	25.31978247	70.39833981	4.281877717	35.96644827	6.082356101	3.133	15.542
Brunei Darussalam	BRN	2014	YR2014	423205	24.92267341	70.51499864	4.56232795	35.34379053	6.47001069	0	0
Bulgaria	BGR	1990	YR1990	8718289	20.31946945	66.52081299	13.1597147	30.54603027	19.78285283	12.5	12.1
Bulgaria	BGR	2000	YR2000	8170172	15.67366314	67.74476624	16.58156776	23.13634084	24.47653637	14.1	9
Bulgaria	BGR	2005	YR2005	7739900	13.66135502	68.92211151	17.41653061	19.82143416	25.2698705	14.6	9.2
Bulgaria	BGR	2006	YR2006	7699020	13.45152664	68.97793579	17.57053566	19.50120748	25.47268918	14.7	9.6
Bulgaria	BGR	2007	YR2007	7545338	13.32363129	68.94667053	17.72968483	19.32454728	25.71507878	15	10
Bulgaria	BGR	2008	YR2008	7492561	13.26883888	68.82749176	17.90365219	19.27840181	26.01235383	14.8	10.4
Bulgaria	BGR	2009	YR2009	7444443	13.27140522	68.62477875	18.10379219	19.33908075	26.38082671	14.5	10.9
Bulgaria	BGR	2010	YR2010	7395599	13.3175354	68.34490967	18.33755493	19.48578647	26.83090267	14.9	10.2
Bulgaria	BGR	2011	YR2011	7348328	13.40457726	67.98406982	18.61134911	19.71722836	27.3760472	14.7	9.6
Bulgaria	BGR	2012	YR2012	7305888	13.53070736	67.54784393	18.9214344	20.03128692	28.01190281	15	9.5
Bulgaria	BGR	2013	YR2013	7265115	13.68475426	67.00285465	19.31239108	20.42413525	28.82323021	14.4	9.2
Bulgaria	BGR	2014	YR2014	7226291	13.84134036	66.53285897	19.62580068	20.80377582	29.49789698	0	0
Burkina Faso	BFA	1990	YR1990	8811033	47.25323486	49.46384811	3.282918215	95.53084752	6.637005091	17.005	47.417
Burkina Faso	BFA	2000	YR2000	11607944	46.76984024	50.46527481	2.764882326	92.67727225	5.478781853	15.469	46.245
Burkina Faso	BFA	2005	YR2005	13421929	46.49593353	50.93822861	2.565838337	91.27905029	5.037156498	13.745	44.85
Burkina Faso	BFA	2006	YR2006	13822257	46.42457581	51.03362656	2.541799068	90.9685981	4.980635807	13.386	44.465
Burkina Faso	BFA	2007	YR2007	14235075	46.34323883	51.13388443	2.522852898	90.63117234	4.933818037	13.028	44.035
Burkina Faso	BFA	2008	YR2008	14659646	46.24790955	51.24483109	2.507243395	90.24892606	4.892675503	12.675	43.565
Burkina Faso	BFA	2009	YR2009	15094967	46.13409805	51.37307739	2.492824316	89.80209417	4.85239432	12.328	43.058
Burkina Faso	BFA	2010	YR2010	15540284	45.99893951	51.52276993	2.478287935	89.27885537	4.810082948	11.993	42.524
Burkina Faso	BFA	2011	YR2011	15995313	45.84196472	51.69453812	2.463502884	88.67855092	4.765499499	11.671	41.971
Burkina Faso	BFA	2012	YR2012	16460141	45.66417313	51.88666916	2.449152708	88.0075203	4.72019651	11.361	41.411
Burkina Faso	BFA	2013	YR2013	16934839	45.53976569	52.01428841	2.445945899	87.55241507	4.702449987	11.063	40.854
Burkina Faso	BFA	2014	YR2014	17419615	45.29270021	52.27629887	2.431000915	86.6409849	4.650292708	0	0
Burundi	BDI	1990	YR1990	5605873	47.83647537	49.18038559	2.983139277	97.26738218	6.065709342	18.348	49.889
Burundi	BDI	2000	YR2000	6674286	48.97467804	48.13135147	2.893972397	101.7521348	6.012655864	15.788	42.497
Burundi	BDI	2005	YR2005	7770392	45.4238205	51.85236359	2.723813772	87.60221805	5.253017275	14.771	43.581
Burundi	BDI	2006	YR2006	8042579	44.89132309	52.42483902	2.68380332	85.629872	5.119335419	14.56	44.038
Burundi	BDI	2007	YR2007	8328312	44.46366882	52.89098358	2.645338058	84.06663358	5.001491512	14.337	44.47
Burundi	BDI	2008	YR2008	8624280	44.15582657	53.23695374	2.607232094	82.94205742	4.897410409	14.103	44.83
Burundi	BDI	2009	YR2009	8926687	43.97907257	53.45329285	2.567649126	82.27570245	4.803537927	13.858	45.081
Burundi	BDI	2010	YR2010	9232753	43.93265915	53.5411911	2.526147842	82.05394506	4.718139164	13.601	45.193
Burundi	BDI	2011	YR2011	9540362	44.0124588	53.50530624	2.482211828	82.25812013	4.639188183	13.333	45.154
Burundi	BDI	2012	YR2012	9849569	44.19589233	53.36549377	2.438614368	82.81736235	4.569646428	13.058	44.982
Burundi	BDI	2013	YR2013	10162532	44.5638646	53.0299142	2.406221206	84.03533226	4.537478972	12.781	44.696
Burundi	BDI	2014	YR2014	10482752	44.7544309	52.86391398	2.381655123	84.65969984	4.505256882	0	0
Cabo Verde	CPV	1990	YR1990	351960	45.57392883	49.61330795	4.812762737	91.8582743	9.70054805	8.12	38.929
Cabo Verde	CPV	2000	YR2000	442426	41.76201248	52.93992615	5.298061371	78.88566305	10.00768508	6.141	28.819
Cabo Verde	CPV	2005	YR2005	478651	36.92711258	57.30187607	5.771010399	64.44311569	10.07124211	5.459	23.796
Cabo Verde	CPV	2006	YR2006	481940	35.89077377	58.29460144	5.81400156	61.56792255	9.973482354	5.375	23.003
Cabo Verde	CPV	2007	YR2007	483713	34.84194183	59.32050705	5.8373456	58.73507097	9.840350455	5.307	22.324
Cabo Verde	CPV	2008	YR2008	484651	33.79730988	60.36714935	5.835126877	55.9862597	9.666062823	5.253	21.757
Cabo Verde	CPV	2009	YR2009	485714	32.78554916	61.41309357	5.800944805	53.38527349	9.445777963	5.21	21.298
Cabo Verde	CPV	2010	YR2010	487601	31.83381462	62.43178177	5.734401703	50.9897575	9.1850679	5.174	20.93
Cabo Verde	CPV	2011	YR2011	490556	30.96017647	63.40988541	5.62932682	48.82547153	8.877679941	5.144	20.632
Cabo Verde	CPV	2012	YR2012	494401	30.16741562	64.33522797	5.496954918	46.89097506	8.544238133	5.115	20.372
Cabo Verde	CPV	2013	YR2013	498897	29.53234836	65.14390746	5.32374418	45.33401436	8.172282547	5.087	20.121
Cabo Verde	CPV	2014	YR2014	503637	28.84756283	65.90659542	5.245841747	43.77037327	7.959509535	0	0
Cambodia	KHM	1990	YR1990	9057339	44.19306946	52.57969284	3.22723937	84.04968922	6.137805494	12.374	42.273
Cambodia	KHM	2000	YR2000	12222871	40.78528595	55.37973022	3.834982872	73.64659706	6.924885282	8.533	27.545
Cambodia	KHM	2005	YR2005	13356424	36.06632996	59.54974365	4.383927822	60.56504909	7.361791646	6.886	26.183
Cambodia	KHM	2006	YR2006	13555054	35.10139465	60.38763809	4.510937214	58.12678813	7.469968214	6.653	26.182
Cambodia	KHM	2007	YR2007	13747288	34.12876892	61.22833252	4.642901421	55.74015695	7.582929549	6.463	26.215
Cambodia	KHM	2008	YR2008	13940518	33.21053696	62.0132637	4.776221275	53.55392789	7.701935345	6.314	26.253
Cambodia	KHM	2009	YR2009	14144225	32.42867661	62.66511536	4.906200409	51.74916892	7.829236661	6.202	26.266
Cambodia	KHM	2010	YR2010	14364931	31.83623314	63.13366318	5.03010416	50.42671787	7.96738863	6.122	26.225
Cambodia	KHM	2011	YR2011	14605862	31.44817543	63.40678024	5.14507103	49.59749412	8.114386326	6.066	26.109
Cambodia	KHM	2012	YR2012	14864646	31.23269844	63.51365662	5.253653526	49.17477661	8.271691374	6.024	25.917
Cambodia	KHM	2013	YR2013	15135169	31.0834917	63.56439099	5.35211731	48.90079369	8.419993061	5.989	25.652
Cambodia	KHM	2014	YR2014	15408270	31.0778822	63.44005524	5.482062555	48.98779183	8.641326893	0	0
Cameroon	CMR	1990	YR1990	12070359	46.28065491	50.19281387	3.526531458	92.20573305	7.02596851	13.965	44.673
Cameroon	CMR	2000	YR2000	15927713	45.27719116	51.33356094	3.389249802	88.2019314	6.602405843	13.95	41.203
Cameroon	CMR	2005	YR2005	18137734	44.31342316	52.37329483	3.313280582	84.61072356	6.326278414	13.757	40.377
Cameroon	CMR	2006	YR2006	18611937	44.12700653	52.57458115	3.298415422	83.93221033	6.273783493	13.58	40.1
Cameroon	CMR	2007	YR2007	19097676	43.94263077	52.77340698	3.283965111	83.26661702	6.222765028	13.365	39.781
Cameroon	CMR	2008	YR2008	19595026	43.76142883	52.96834564	3.270248175	82.61807481	6.173967241	13.123	39.427
Cameroon	CMR	2009	YR2009	20103945	43.58470535	53.15787506	3.257425308	81.99105815	6.127832107	12.861	39.04
Cameroon	CMR	2010	YR2010	20624343	43.41242218	53.34184647	3.245732546	81.38530488	6.084777353	12.586	38.624
Cameroon	CMR	2011	YR2011	21156272	43.24463654	53.52003479	3.235338449	80.80083944	6.045097857	12.306	38.186
Cameroon	CMR	2012	YR2012	21699631	43.07843781	53.69530869	3.226262331	80.22756196	6.008461953	12.022	37.733
Cameroon	CMR	2013	YR2013	22253959	42.95716102	53.81297773	3.229861257	79.82676825	6.002011771	11.741	37.272
Cameroon	CMR	2014	YR2014	22818632	42.75583655	54.02548233	3.21868112	79.14012925	5.957709179	0	0
Canada	CAN	1990	YR1990	27791000	20.70802879	68.06316376	11.22880745	30.42472089	16.49762834	7.3	15
Canada	CAN	2000	YR2000	30769700	19.17090797	68.27953339	12.54956055	28.07709289	18.37968019	7.1	10.9
Canada	CAN	2005	YR2005	32312000	17.67525101	69.21674347	13.10800171	25.53609129	18.93761921	7.1	10.65
Canada	CAN	2006	YR2006	32570505	17.3783493	69.35742188	13.26422405	25.05622052	19.12444866	7	10.9
Canada	CAN	2007	YR2007	32887928	17.09109306	69.46772003	13.44118786	24.60292595	19.34882438	7.1	11.2
Canada	CAN	2008	YR2008	33245773	16.83126831	69.52402496	13.64470482	24.2092819	19.62588583	7.2	11.3
Canada	CAN	2009	YR2009	33628571	16.62035751	69.49808502	13.88154793	23.91484344	19.97399964	7.1	11.3
Canada	CAN	2010	YR2010	34005274	16.47183228	69.37245178	14.15571404	23.74405539	20.40538116	7.1	11.1
Canada	CAN	2011	YR2011	34342780	16.38947105	69.14037323	14.47015381	23.70463235	20.92866012	7	11
Canada	CAN	2012	YR2012	34754312	16.36568069	68.81270599	14.82162094	23.78293503	21.53907383	7.1	11
Canada	CAN	2013	YR2013	35158304	16.44277662	68.37366945	15.18355393	24.04840247	22.20672612	7.2	10.9
Canada	CAN	2014	YR2014	35540419	16.46286874	67.95439864	15.58273262	24.22634943	22.93115917	0	0
Cayman Islands	CYM	1990	YR1990	25009	0	0	0	0	0	0	0
Cayman Islands	CYM	2000	YR2000	41685	0	0	0	0	0	0	0
Cayman Islands	CYM	2005	YR2005	48623	0	0	0	0	0	0	0
Cayman Islands	CYM	2006	YR2006	50026	0	0	0	0	0	0	0
Cayman Islands	CYM	2007	YR2007	51472	0	0	0	0	0	2.9	13.8
Cayman Islands	CYM	2008	YR2008	52912	0	0	0	0	0	0	0
Cayman Islands	CYM	2009	YR2009	54275	0	0	0	0	0	2.9	15.5
Cayman Islands	CYM	2010	YR2010	55509	0	0	0	0	0	2.8	15
Cayman Islands	CYM	2011	YR2011	56601	0	0	0	0	0	3.2	14.5
Cayman Islands	CYM	2012	YR2012	57570	0	0	0	0	0	3	13.4
Cayman Islands	CYM	2013	YR2013	58435	0	0	0	0	0	3.1	12.5
Cayman Islands	CYM	2014	YR2014	59226	0	0	0	0	0	0	0
Central African Republic	CAF	1990	YR1990	2912824	43.284729	52.67166901	4.043601513	82.17839142	7.676995606	18.547	40.98
Central African Republic	CAF	2000	YR2000	3638316	42.29093933	53.72185898	3.987201691	78.72203159	7.421935555	19.565	39.401
Central African Republic	CAF	2005	YR2005	3960897	41.86261368	54.1735611	3.963824272	77.27498755	7.316898123	18.407	37.184
Central African Republic	CAF	2006	YR2006	4032102	41.67746735	54.36829376	3.954190731	76.6576726	7.272971944	18.011	36.667
Central African Republic	CAF	2007	YR2007	4106897	41.4534874	54.60380554	3.942660332	75.91684719	7.220486577	17.577	36.185
Central African Republic	CAF	2008	YR2008	4185106	41.19945908	54.87160873	3.929004431	75.08337924	7.160359427	17.119	35.754
Central African Republic	CAF	2009	YR2009	4266247	40.92747116	55.15974426	3.912783384	74.19807747	7.093548457	16.649	35.38
Central African Republic	CAF	2010	YR2010	4349921	40.64669037	55.45916748	3.894139767	73.2912043	7.021633788	16.18	35.056
Central African Republic	CAF	2011	YR2011	4436217	40.35940933	55.76751709	3.87307477	72.3708229	6.945037284	15.724	34.767
Central African Republic	CAF	2012	YR2012	4525209	40.06562042	56.08392715	3.850407839	71.43868096	6.865438756	15.286	34.484
Central African Republic	CAF	2013	YR2013	4616417	39.8266881	56.3290318	3.844280099	70.70366173	6.824686979	14.868	34.185
Central African Republic	CAF	2014	YR2014	4709203	39.51832189	56.66379215	3.817885956	69.74175287	6.737787591	0	0
Chad	TCD	1990	YR1990	5951574	47.48217773	49.28974915	3.228070498	96.33276246	6.549171711	19.322	51.01
Chad	TCD	2000	YR2000	8301151	48.97174072	48.18236542	2.845894575	101.6383016	5.906506278	18.231	50.999
Chad	TCD	2005	YR2005	10014413	49.2421875	48.09105682	2.666756392	102.3936486	5.545223178	17.183	49.707
Chad	TCD	2006	YR2006	10356822	49.21407318	48.15196991	2.6339643	102.2057287	5.470106962	16.879	49.333
Chad	TCD	2007	YR2007	10694366	49.15759277	48.23995972	2.602482557	101.9022252	5.394868499	16.546	48.919
Chad	TCD	2008	YR2008	11030628	49.07451248	48.35422897	2.571304083	101.4896016	5.317640883	16.189	48.469
Chad	TCD	2009	YR2009	11371325	48.96728516	48.49343491	2.539281845	100.9771422	5.236341717	15.815	47.987
